DATE,NAME,LIQUID_VOLUME,CUMM,SECTOR,ZONE,SUBZONE,RESERVOIR,WELL_TYPE,OIL_VOLUME,GAS_VOLUME,WATER_VOLUME,WATER_FRACTION
30/11/2020,BG-0234P,3940.838752,220640.8437,0,RAWA,LW,RAWA,Producer,2181.247557,545.3118893,1214.279305,0.308127123
01/12/2020,BG-0234P,3968.296576,224835.1636,0,RAWA,LW,RAWA,Producer,2174.807743,543.7019358,1249.786897,0.314942917
02/12/2020,BG-0234P,3995.790211,229072.9568,0,RAWA,LW,RAWA,Producer,2167.751287,541.9378218,1286.101102,0.32186402
03/12/2020,BG-0234P,3966.536253,233313.4448,0,RAWA,LW,RAWA,Producer,2133.801025,533.4502563,1299.284972,0.327561603
04/12/2020,BG-0234P,3900.542952,237587.7988,0,RAWA,LW,RAWA,Producer,2077.442984,519.3607461,1303.739222,0.334245575
05/12/2020,BG-0234P,4089.528505,242540.0204,0,RAWA,LW,RAWA,Producer,2148.420565,537.1051413,1404.002799,0.343316545
06/12/2020,BG-0234P,4215.423357,247495.5145,0,RAWA,LW,RAWA,Producer,2196.721657,549.1804144,1469.521285,0.34860586
07/12/2020,BG-0234P,4260.324287,252399.5562,0,RAWA,LW,RAWA,Producer,2197.69868,549.42467,1513.200937,0.35518445
08/12/2020,BG-0234P,4309.059509,257327.5839,0,RAWA,LW,RAWA,Producer,2200.610656,550.1526641,1558.296189,0.361632552
09/12/2020,BG-0234P,4362.96513,262279.3633,0,RAWA,LW,RAWA,Producer,2203.496493,550.8741232,1608.594514,0.368692957
10/12/2020,BG-0234P,4432.527285,267273.1961,0,RAWA,LW,RAWA,Producer,2218.948768,554.737192,1658.841325,0.374242778
11/12/2020,BG-0234P,4534.141158,272243.7532,0,RAWA,LW,RAWA,Producer,2243.279245,560.8198112,1730.042102,0.381558942
12/12/2020,BG-0234P,4610.030403,277125.9445,0,RAWA,LW,RAWA,Producer,2260.736879,565.1842198,1784.109304,0.387005973
13/12/2020,BG-0234P,4435.367791,281378.2878,0,RAWA,LW,RAWA,Producer,2151.240782,537.8101956,1746.316813,0.393725367
14/12/2020,BG-0234P,4484.411784,286028.2974,0,RAWA,LW,RAWA,Producer,2164.110697,541.0276743,1779.273413,0.396768517
15/12/2020,BG-0234P,4514.207457,290575.9304,0,RAWA,LW,RAWA,Producer,2159.604338,539.9010844,1814.702035,0.401997926
16/12/2020,BG-0234P,4495.428202,295054.6353,0,RAWA,LW,RAWA,Producer,2130.581376,532.6453441,1832.201482,0.407569958
17/12/2020,BG-0234P,4483.6548,299519.0974,0,RAWA,LW,RAWA,Producer,2109.672515,527.4181288,1846.564155,0.411843516
18/12/2020,BG-0234P,4482.077594,303994.4729,0,RAWA,LW,RAWA,Producer,2091.500159,522.8750398,1867.702395,0.41670461
19/12/2020,BG-0234P,4481.503375,308479.9781,0,RAWA,LW,RAWA,Producer,2080.896132,520.2240331,1880.383209,0.419587592
20/12/2020,BG-0234P,4480.778353,312965.6161,0,RAWA,LW,RAWA,Producer,2072.534207,518.1335517,1890.110594,0.421826398
21/12/2020,BG-0234P,4490.629396,317494.5414,0,RAWA,LW,RAWA,Producer,2067.264058,516.8160144,1906.549324,0.424561716
22/12/2020,BG-0234P,4465.150081,321963.2079,0,RAWA,LW,RAWA,Producer,2046.175561,511.5438902,1907.43063,0.427181751
23/12/2020,BG-0234P,4485.131407,326557.4932,0,RAWA,LW,RAWA,Producer,2041.920181,510.4800452,1932.731181,0.430919633
24/12/2020,BG-0234P,4490.585478,331157.4511,0,RAWA,LW,RAWA,Producer,2027.860577,506.9651441,1955.759757,0.435524447
25/12/2020,BG-0234P,4523.685404,335806.951,0,RAWA,LW,RAWA,Producer,2029.105263,507.2763157,1987.303826,0.439310794
26/12/2020,BG-0234P,4687.825693,340551.732,0,RAWA,LW,RAWA,Producer,2087.187891,521.7969727,2078.840829,0.443455232
27/12/2020,BG-0234P,4742.798383,344930.3747,0,RAWA,LW,RAWA,Producer,2098.325981,524.5814953,2119.890907,0.446970488
28/12/2020,BG-0234P,4278.065463,348228.4675,0,RAWA,LW,RAWA,Producer,1881.377193,470.3442983,1926.343971,0.450283893
29/12/2020,BG-0234P,4001.521993,351916.2512,0,RAWA,LW,RAWA,Producer,1750.37032,437.59258,1813.559093,0.453217325
30/12/2020,BG-0234P,4381.776972,357156.0675,0,RAWA,LW,RAWA,Producer,1901.950174,475.4875435,2004.339255,0.457426124
31/12/2020,BG-0234P,4521.933984,362196.1873,0,RAWA,LW,RAWA,Producer,1947.959928,486.9899819,2086.984074,0.461524667
01/01/2021,BG-0234P,4546.714931,367220.0891,0,RAWA,LW,RAWA,Producer,1944.17021,486.0425525,2116.502168,0.465501401
02/01/2021,BG-0234P,4573.974267,372223.9409,0,RAWA,LW,RAWA,Producer,1938.565819,484.6414548,2150.766993,0.470218429
03/01/2021,BG-0234P,4616.866181,377272.862,0,RAWA,LW,RAWA,Producer,1946.04506,486.511265,2184.309856,0.473115263
04/01/2021,BG-0234P,4654.714693,382324.2919,0,RAWA,LW,RAWA,Producer,1950.689413,487.6723532,2216.352927,0.476152261
05/01/2021,BG-0234P,4687.236185,387391.0276,0,RAWA,LW,RAWA,Producer,1952.11873,488.0296825,2247.087773,0.479405706
06/01/2021,BG-0234P,4722.067563,392451.8672,0,RAWA,LW,RAWA,Producer,1948.794848,487.198712,2286.074002,0.484125645
07/01/2021,BG-0234P,4786.24923,397580.8539,0,RAWA,LW,RAWA,Producer,1958.662131,489.6655327,2337.921566,0.488466324
08/01/2021,BG-0234P,4768.897212,402522.6133,0,RAWA,LW,RAWA,Producer,1934.09763,483.5244074,2351.275175,0.493043794
09/01/2021,BG-0234P,4792.532541,407540.1217,0,RAWA,LW,RAWA,Producer,1918.856512,479.714128,2393.961902,0.499519175
10/01/2021,BG-0234P,4814.824213,412525.1636,0,RAWA,LW,RAWA,Producer,1910.555988,477.6389969,2426.629228,0.503991241
11/01/2021,BG-0234P,4821.10925,417496.0167,0,RAWA,LW,RAWA,Producer,1899.506993,474.8767482,2446.725509,0.507502606
12/01/2021,BG-0234P,4809.688937,422415.9094,0,RAWA,LW,RAWA,Producer,1889.41534,472.353835,2447.919761,0.508955942
13/01/2021,BG-0234P,4862.109774,427469.9812,0,RAWA,LW,RAWA,Producer,1897.153162,474.2882905,2490.668321,0.512260816
14/01/2021,BG-0234P,4862.735441,432414.7592,0,RAWA,LW,RAWA,Producer,1890.052309,472.5130773,2500.170054,0.514148895
15/01/2021,BG-0234P,4851.643329,437341.063,0,RAWA,LW,RAWA,Producer,1871.385743,467.8464357,2512.41115,0.517847455
16/01/2021,BG-0234P,4868.342577,442309.1647,0,RAWA,LW,RAWA,Producer,1862.046059,465.5115148,2540.785004,0.521899386
17/01/2021,BG-0234P,4882.504507,447277.2724,0,RAWA,LW,RAWA,Producer,1856.504469,464.1261173,2561.873921,0.524704876
18/01/2021,BG-0234P,4885.192704,452210.7414,0,RAWA,LW,RAWA,Producer,1842.76278,460.690695,2581.739229,0.528482577
19/01/2021,BG-0234P,4911.613327,457172.0329,0,RAWA,LW,RAWA,Producer,1838.028405,459.5071012,2614.077821,0.532223864
20/01/2021,BG-0234P,4907.683229,462029.7109,0,RAWA,LW,RAWA,Producer,1827.460135,456.8650336,2623.358061,0.534541033
21/01/2021,BG-0234P,4899.274896,466832.3162,0,RAWA,LW,RAWA,Producer,1814.640965,453.6602411,2630.97369,0.537012874
22/01/2021,BG-0234P,4880.079992,471557.9524,0,RAWA,LW,RAWA,Producer,1796.704655,449.1761636,2634.199174,0.539786065
23/01/2021,BG-0234P,4847.362271,476219.3818,0,RAWA,LW,RAWA,Producer,1774.809437,443.7023594,2628.850475,0.542325976
24/01/2021,BG-0234P,4821.865826,480867.6715,0,RAWA,LW,RAWA,Producer,1755.73419,438.9335476,2627.198088,0.544850932
25/01/2021,BG-0234P,4813.254133,485542.3608,0,RAWA,LW,RAWA,Producer,1735.232283,433.8080708,2644.213779,0.549360933
26/01/2021,BG-0234P,4799.721278,490200.3161,0,RAWA,LW,RAWA,Producer,1739.666634,434.9166585,2625.137986,0.546935506
27/01/2021,BG-0234P,4796.700784,494880.7658,0,RAWA,LW,RAWA,Producer,1725.388313,431.3470784,2639.965392,0.55037108
28/01/2021,BG-0234P,4777.412098,499518.5173,0,RAWA,LW,RAWA,Producer,1710.627225,427.6568063,2639.128067,0.552417923
29/01/2021,BG-0234P,4768.671248,504173.4767,0,RAWA,LW,RAWA,Producer,1699.171878,424.7929696,2644.7064,0.554600278
30/01/2021,BG-0234P,4758.388708,508817.1567,0,RAWA,LW,RAWA,Producer,1682.996221,420.7490552,2654.643432,0.557887049
31/01/2021,BG-0234P,4747.31007,513455.4578,0,RAWA,LW,RAWA,Producer,1679.228684,419.8071709,2648.274216,0.557847323
01/02/2021,BG-0234P,4740.339768,518098.0683,0,RAWA,LW,RAWA,Producer,1660.174782,415.0436955,2665.121291,0.562221575
02/02/2021,BG-0234P,4738.649139,522725.8011,0,RAWA,LW,RAWA,Producer,1652.524502,413.1311255,2672.993511,0.564083441
03/02/2021,BG-0234P,4742.870502,527362.2958,0,RAWA,LW,RAWA,Producer,1647.213548,411.8033871,2683.853566,0.565871146
04/02/2021,BG-0234P,4678.063568,531848.2747,0,RAWA,LW,RAWA,Producer,1611.509058,402.8772645,2663.677246,0.569397403
05/02/2021,BG-0234P,4670.927049,536459.066,0,RAWA,LW,RAWA,Producer,1607.230772,401.8076931,2661.888583,0.569884427
06/02/2021,BG-0234P,4684.661101,541140.6993,0,RAWA,LW,RAWA,Producer,1602.203591,400.5508977,2681.906612,0.572486794
07/02/2021,BG-0234P,4651.6327,545801.9089,0,RAWA,LW,RAWA,Producer,1582.33583,395.5839575,2673.712913,0.574790205
08/02/2021,BG-0234P,4646.446262,550589.1681,0,RAWA,LW,RAWA,Producer,1563.559543,390.8898858,2691.996833,0.579366828
09/02/2021,BG-0234P,4709.282567,555591.2621,0,RAWA,LW,RAWA,Producer,1587.963481,396.9908702,2724.328215,0.578501752
10/02/2021,BG-0234P,4757.078854,560626.939,0,RAWA,LW,RAWA,Producer,1592.273627,398.0684066,2766.736821,0.581604154
11/02/2021,BG-0234P,4816.002464,565682.0846,0,RAWA,LW,RAWA,Producer,1600.980796,400.2451991,2814.776468,0.584463253
12/02/2021,BG-0234P,4852.666979,570688.2671,0,RAWA,LW,RAWA,Producer,1604.816912,401.204228,2846.645839,0.586614711
13/02/2021,BG-0234P,4751.900016,575382.0365,0,RAWA,LW,RAWA,Producer,1577.381709,394.3454272,2780.17288,0.585065525
14/02/2021,BG-0234P,4777.455629,580328.7787,0,RAWA,LW,RAWA,Producer,1573.949704,393.4874259,2810.0185,0.588183066
15/02/2021,BG-0234P,4812.472509,585330.4578,0,RAWA,LW,RAWA,Producer,1578.37459,394.5936474,2839.504272,0.590030232
16/02/2021,BG-0234P,4780.031217,590283.2609,0,RAWA,LW,RAWA,Producer,1562.491012,390.6227529,2826.917453,0.591401462
17/02/2021,BG-0234P,4818.924254,595465.042,0,RAWA,LW,RAWA,Producer,1562.835866,390.7089664,2865.379421,0.594609766
18/02/2021,BG-0234P,4879.593806,600766.6637,0,RAWA,LW,RAWA,Producer,1574.403396,393.6008489,2911.589561,0.596686871
19/02/2021,BG-0234P,5073.252913,606158.522,0,RAWA,LW,RAWA,Producer,1631.838032,407.9595081,3033.455373,0.597931036
20/02/2021,BG-0234P,5239.919923,611547.2425,0,RAWA,LW,RAWA,Producer,1679.876991,419.9692479,3140.073684,0.599259861
21/02/2021,BG-0234P,4602.20834,615113.4684,0,RAWA,LW,RAWA,Producer,1465.483643,366.3709108,2770.353787,0.601961837
22/02/2021,BG-0234P,4796.796749,620429.5466,0,RAWA,LW,RAWA,Producer,1522.646412,380.6616031,2893.488733,0.603212703
23/02/2021,BG-0234P,4939.810532,625623.3166,0,RAWA,LW,RAWA,Producer,1558.803428,389.7008569,2991.306247,0.605550806
24/02/2021,BG-0234P,4960.346237,630834.0421,0,RAWA,LW,RAWA,Producer,1558.577736,389.644434,3012.124067,0.607240689
25/02/2021,BG-0234P,4951.271686,635964.8915,0,RAWA,LW,RAWA,Producer,1552.94774,388.2369351,3010.08701,0.607942202
26/02/2021,BG-0234P,4988.871446,641194.5575,0,RAWA,LW,RAWA,Producer,1552.983227,388.2458067,3047.642412,0.610888143
27/02/2021,BG-0234P,5025.018414,646409.8747,0,RAWA,LW,RAWA,Producer,1557.752277,389.4380692,3077.828068,0.612500854
28/02/2021,BG-0234P,5035.801863,651566.4138,0,RAWA,LW,RAWA,Producer,1544.360277,386.0900692,3105.351517,0.616654825
01/03/2021,BG-0234P,5032.005298,656667.2316,0,RAWA,LW,RAWA,Producer,1538.604579,384.6511447,3108.749575,0.61779537
02/03/2021,BG-0234P,5030.088986,661749.0393,0,RAWA,LW,RAWA,Producer,1529.517033,382.3792583,3118.192695,0.619908058
03/03/2021,BG-0234P,5024.596519,666827.9294,0,RAWA,LW,RAWA,Producer,1514.746181,378.6865451,3131.163793,0.62316721
04/03/2021,BG-0234P,5001.944426,671902.5314,0,RAWA,LW,RAWA,Producer,1509.952223,377.4880558,3114.504146,0.622658687
05/03/2021,BG-0234P,5014.502159,677095.8184,0,RAWA,LW,RAWA,Producer,1515.844476,378.961119,3119.696564,0.622134853
06/03/2021,BG-0234P,5067.01736,682417.5238,0,RAWA,LW,RAWA,Producer,1531.577739,382.8944348,3152.545186,0.622169802
07/03/2021,BG-0234P,5105.149802,687761.9719,0,RAWA,LW,RAWA,Producer,1544.31583,386.0789574,3174.755015,0.621873038
08/03/2021,BG-0234P,5145.33959,693056.2186,0,RAWA,LW,RAWA,Producer,1558.174066,389.5435165,3197.622008,0.621459857
09/03/2021,BG-0234P,5230.276246,698412.5215,0,RAWA,LW,RAWA,Producer,1579.967366,394.9918415,3255.317038,0.622398681
10/03/2021,BG-0234P,5062.911071,703222.6509,0,RAWA,LW,RAWA,Producer,1521.859313,380.4648282,3160.58693,0.624262778
11/03/2021,BG-0234P,4995.624918,708249.8218,0,RAWA,LW,RAWA,Producer,1516.696589,379.1741474,3099.754181,0.620493778
12/03/2021,BG-0234P,5116.317992,713679.354,0,RAWA,LW,RAWA,Producer,1522.037514,380.5093784,3213.7711,0.628141391
13/03/2021,BG-0234P,5192.703823,719097.8719,0,RAWA,LW,RAWA,Producer,1563.874615,390.9686537,3237.860554,0.623540388
14/03/2021,BG-0234P,5204.108016,724367.2804,0,RAWA,LW,RAWA,Producer,1558.316826,389.5792065,3256.211984,0.625700307
15/03/2021,BG-0234P,5279.134242,729592.5314,0,RAWA,LW,RAWA,Producer,1553.382455,388.3456137,3337.406173,0.632188162
16/03/2021,BG-0234P,5261.872503,734526.3007,0,RAWA,LW,RAWA,Producer,1541.479197,385.3697993,3335.023507,0.633809258
17/03/2021,BG-0234P,4972.421691,738774.0245,0,RAWA,LW,RAWA,Producer,1446.924512,361.7311281,3163.766051,0.63626262
18/03/2021,BG-0234P,4982.2016,743606.9833,0,RAWA,LW,RAWA,Producer,1448.948215,362.2370538,3171.016331,0.636468892
19/03/2021,BG-0234P,5011.280722,748498.463,0,RAWA,LW,RAWA,Producer,1450.465696,362.6164239,3198.198602,0.638199849
20/03/2021,BG-0234P,5008.994654,753457.8449,0,RAWA,LW,RAWA,Producer,1433.829073,358.4572682,3216.708313,0.642186414
21/03/2021,BG-0234P,5009.630112,758468.4124,0,RAWA,LW,RAWA,Producer,1432.078434,358.0196085,3219.532069,0.64266862
22/03/2021,BG-0234P,5018.962852,763543.5864,0,RAWA,LW,RAWA,Producer,1431.395222,357.8488054,3229.718825,0.643503234
23/03/2021,BG-0234P,5028.119052,768652.8994,0,RAWA,LW,RAWA,Producer,1429.165334,357.2913335,3241.662385,0.644706768
24/03/2021,BG-0234P,5052.475063,773819.3978,0,RAWA,LW,RAWA,Producer,1432.047046,358.0117616,3262.416255,0.645706553
25/03/2021,BG-0234P,5068.908567,778981.0562,0,RAWA,LW,RAWA,Producer,1434.127434,358.5318584,3276.249274,0.646342153
26/03/2021,BG-0234P,5074.949756,784119.8608,0,RAWA,LW,RAWA,Producer,1432.468303,358.1170756,3284.364378,0.647171802
27/03/2021,BG-0234P,5079.756583,789248.3758,0,RAWA,LW,RAWA,Producer,1428.351696,357.0879239,3294.316964,0.648518666
28/03/2021,BG-0234P,5070.730013,794343.2849,0,RAWA,LW,RAWA,Producer,1423.025884,355.7564711,3291.947658,0.649205864
29/03/2021,BG-0234P,5068.421804,799456.3957,0,RAWA,LW,RAWA,Producer,1414.988406,353.7471014,3299.686297,0.651028352
30/03/2021,BG-0234P,5076.296707,804600.5449,0,RAWA,LW,RAWA,Producer,1411.906927,352.9767317,3311.413048,0.652328506
31/03/2021,BG-0234P,5087.790004,809767.2262,0,RAWA,LW,RAWA,Producer,1409.305885,352.3264711,3326.157648,0.653752935
01/04/2021,BG-0234P,5098.849777,814946.5153,0,RAWA,LW,RAWA,Producer,1411.026705,352.7566762,3335.066396,0.654082105
02/04/2021,BG-0234P,5103.402967,820120.158,0,RAWA,LW,RAWA,Producer,1400.602223,350.1505559,3352.650188,0.656944045
03/04/2021,BG-0234P,5108.925841,825303.8333,0,RAWA,LW,RAWA,Producer,1376.690263,344.1725656,3388.063013,0.663165432
04/04/2021,BG-0234P,5115.521916,830491.8357,0,RAWA,LW,RAWA,Producer,1375.987253,343.9968133,3395.53785,0.663771538
05/04/2021,BG-0234P,5128.492261,835701.6439,0,RAWA,LW,RAWA,Producer,1369.426753,342.3566881,3416.70882,0.666220918
06/04/2021,BG-0234P,5127.009311,840885.7956,0,RAWA,LW,RAWA,Producer,1360.780211,340.1950529,3426.034047,0.66823246
07/04/2021,BG-0234P,5132.399421,846096.5222,0,RAWA,LW,RAWA,Producer,1351.570653,337.8926633,3442.936105,0.670823882
08/04/2021,BG-0234P,5131.700391,851310.4548,0,RAWA,LW,RAWA,Producer,1338.314191,334.5785477,3458.807652,0.674008104
09/04/2021,BG-0234P,5134.547462,856567.1899,0,RAWA,LW,RAWA,Producer,1329.291606,332.3229016,3472.932954,0.676385403
10/04/2021,BG-0234P,5138.050211,861875.6631,0,RAWA,LW,RAWA,Producer,1323.345918,330.8364796,3483.867813,0.678052504
11/04/2021,BG-0234P,5154.387901,867275.1529,0,RAWA,LW,RAWA,Producer,1323.06186,330.7654649,3500.560577,0.679141858
12/04/2021,BG-0234P,5202.989481,872793.443,0,RAWA,LW,RAWA,Producer,1328.753927,332.1884819,3542.047072,0.680771523
13/04/2021,BG-0234P,5253.937851,878382.5159,0,RAWA,LW,RAWA,Producer,1384.4034,346.10085,3523.433602,0.670627195
14/04/2021,BG-0234P,5263.923435,883898.3212,0,RAWA,LW,RAWA,Producer,1376.346881,344.0867204,3543.489833,0.673165155
15/04/2021,BG-0234P,5353.314396,889553.3837,0,RAWA,LW,RAWA,Producer,1384.091998,346.0229995,3623.199399,0.676814237
16/04/2021,BG-0234P,5350.050126,895018.3165,0,RAWA,LW,RAWA,Producer,1382.012989,345.5032471,3622.53389,0.677102794
17/04/2021,BG-0234P,5262.095037,900265.2066,0,RAWA,LW,RAWA,Producer,1358.333686,339.5834214,3564.17793,0.677330589
18/04/2021,BG-0234P,5368.23062,905881.2442,0,RAWA,LW,RAWA,Producer,1379.390946,344.8477364,3643.991938,0.678806891
19/04/2021,BG-0234P,5373.7765,911250.6218,0,RAWA,LW,RAWA,Producer,1345.770008,336.442502,3691.56399,0.686958974
20/04/2021,BG-0234P,5353.726546,916552.6083,0,RAWA,LW,RAWA,Producer,1350.344453,337.5861134,3665.795979,0.684718569
21/04/2021,BG-0234P,5333.856473,921788.0937,0,RAWA,LW,RAWA,Producer,1345.526812,336.3817029,3651.947958,0.684673084
22/04/2021,BG-0234P,5306.391657,926973.5472,0,RAWA,LW,RAWA,Producer,1331.665325,332.9163312,3641.81,0.686306296
