DATE,NAME,LIQUID_VOLUME,CUMM,SECTOR,ZONE,SUBZONE,RESERVOIR,WELL_TYPE,OIL_VOLUME,GAS_VOLUME,WATER_VOLUME,WATER_FRACTION
21/11/2021,BG-1508P,2008.808605,858058.8339,0,RAWA,LW,RAWA,Producer,438.4403073,109.6100768,1460.758221,0.727176406
21/11/2021,BG-1654P,447.4998665,199654.2409,0,RAWA,RW,RAWA,Producer,219.2918667,54.82296668,173.3850331,0.387452704
21/11/2021,BG-1665P,1702.231002,698558.9716,0,RAWA,LW,RAWA,Producer,441.0827793,110.2706948,1150.877528,0.676099499
21/11/2021,BG-1679P,2050.59944,853040.4001,0,RAWA,LW,RAWA,Producer,433.2362747,108.3090687,1509.054096,0.735908763
21/11/2021,BG-1723P,2307.695796,1009591.236,0,RAWA,LW,RAWA,Producer,459.0719409,114.7679852,1733.85587,0.751336408
21/11/2021,BG-1728P,1186.088452,587091.8489,0,RAWA,LW,RAWA,Producer,335.552584,83.88814599,766.6477225,0.646366399
21/11/2021,MG-0401P,1734.666004,719964.2283,0,RAWA,LW,RAWA,Producer,464.4937519,116.123438,1154.048814,0.665285889
20/11/2021,BG-0234P,543.4441488,282402.9957,0,RAWA,LW,RAWA,Producer,224.0074081,56.00185204,263.4348887,0.484750621
20/11/2021,BG-0241P,2125.853394,828887.9227,0,RAWA,LW,RAWA,Producer,477.1072699,119.2768175,1529.469307,0.719461328
20/11/2021,BG-0299P,349.2882353,175945.0656,0,RAWA,RW,RAWA,Producer,217.6239814,54.40599536,77.25825852,0.221187692
20/11/2021,BG-0732P,76.83735669,35760.70646,0,RAWA,LW,RAWA,Producer,61.47555138,15.36888784,-0.007082533,-9.22E-05
20/11/2021,BG-0757P,739.7147599,299375.9113,0,RAWA,LW,RAWA,Producer,304.4755061,76.11887652,359.1203773,0.485484942
20/11/2021,BG-0861P,34.93783847,14541.47519,0,RAWA,LW,RAWA,Producer,27.95251225,6.988128063,-0.002801841,-8.02E-05
20/11/2021,BG-0862P,298.338634,139365.0103,0,RAWA,LW,RAWA,Producer,164.156451,41.03911275,93.1430703,0.312205862
20/11/2021,BG-0873ST1P,692.9463836,307728.6876,0,RAWA,LW,RAWA,Producer,256.2148683,64.05371708,372.6777982,0.537816211
20/11/2021,BG-0918P,914.2265926,385436.5734,0,RAWA,RW,RAWA,Producer,337.301781,84.32544526,492.5993663,0.538815399
20/11/2021,BG-1054P,2876.82795,1127001.213,0,RAWA,LW,RAWA,Producer,628.460275,157.1150687,2091.252607,0.726930022
20/11/2021,BG-1236P,866.5344768,395003.0007,0,RAWA,RW,RAWA,Producer,290.7115448,72.67788621,503.1450457,0.580640539
20/11/2021,BG-1237P,209.0431085,99819.32753,0,RAWA,RW,RAWA,Producer,167.2540281,41.81350702,-0.024426604,-0.00011685
20/11/2021,BG-1240P,79.99476518,34575.93418,0,RAWA,RW,RAWA,Producer,63.99504888,15.99876222,0.000954083,1.19E-05
20/11/2021,BG-1254P,596.9430921,261730.5004,0,RAWA,RW,RAWA,Producer,251.7203709,62.93009272,282.2926285,0.472897052
20/11/2021,BG-1259P,198.2258406,100625.6331,0,RAWA,RW,RAWA,Producer,139.4719397,34.86798493,23.88591594,0.120498497
20/11/2021,BG-1359P,1997.403085,798490.1223,0,RAWA,RW,RAWA,Producer,505.8961564,126.4740391,1365.032889,0.683403816
20/11/2021,BG-1362P,1328.592187,563068.3735,0,RAWA,RW,RAWA,Producer,381.6472058,95.41180144,851.5331801,0.640928938
20/11/2021,BG-1447P,564.5395148,233804.7046,0,RAWA,LW,RAWA,Producer,277.2005104,69.30012759,218.0388769,0.386224296
20/11/2021,BG-1490P,994.6982144,431039.5123,0,RAWA,LW,RAWA,Producer,357.8589079,89.46472698,547.3745795,0.55029211
20/11/2021,BG-1492P,1182.505503,558328.1064,0,RAWA,LW,RAWA,Producer,351.1113742,87.77784355,743.6162858,0.628848055
20/11/2021,BG-1494P,1978.441493,927028.2355,0,RAWA,LW,RAWA,Producer,416.3278824,104.0819706,1458.03164,0.736959695
20/11/2021,BG-1495P,1395.427285,637192.1569,0,RAWA,LW,RAWA,Producer,421.3448088,105.3362022,868.7462741,0.622566495
20/11/2021,BG-1498ST1P,1357.301445,592167.6833,0,RAWA,LW,RAWA,Producer,368.238645,92.05966124,897.0031389,0.660872456
20/11/2021,BG-1499P,315.438048,141059.6669,0,RAWA,LW,RAWA,Producer,203.5404652,50.88511631,61.01246648,0.193421392
20/11/2021,BG-1500P,838.3913625,383549.8145,0,RAWA,LW,RAWA,Producer,339.8393861,84.95984652,413.5921299,0.493316306
20/11/2021,BG-1502P,1252.159025,588273.2264,0,RAWA,LW,RAWA,Producer,324.0900842,81.02252105,847.0464196,0.676468725
20/11/2021,BG-1508P,2018.649074,856109.4293,0,RAWA,LW,RAWA,Producer,440.2593364,110.0648341,1468.324904,0.72737997
20/11/2021,BG-1654P,454.1076363,199230.4256,0,RAWA,RW,RAWA,Producer,222.6632088,55.66580219,175.7786254,0.387085817
20/11/2021,BG-1665P,1720.2755,696924.8268,0,RAWA,LW,RAWA,Producer,446.8250208,111.7062552,1161.744224,0.675324519
20/11/2021,BG-1679P,2066.455122,851099.8217,0,RAWA,LW,RAWA,Producer,437.8531334,109.4632834,1519.138705,0.735142365
20/11/2021,BG-1723P,2312.474892,1007363.013,0,RAWA,LW,RAWA,Producer,460.0359534,115.0089884,1737.42995,0.751329217
20/11/2021,BG-1728P,1194.820596,585974.003,0,RAWA,LW,RAWA,Producer,337.9340087,84.48350217,772.4030848,0.646459466
20/11/2021,MG-0401P,1748.100424,718320.3509,0,RAWA,LW,RAWA,Producer,468.4555525,117.1138881,1162.530984,0.665025285
19/11/2021,BG-0234P,547.0288467,281890.9797,0,RAWA,LW,RAWA,Producer,226.786952,56.69673799,263.5451568,0.481775611
