DATE,NAME,WATER_INJECTION_VOLUME,SECTOR,ZONE,SUBZONE,RESERVOIR,WELL_TYPE
2020-11-24,BG-0604I,1542.6640591185485,0,RAWA,LW,RAWA,Injector
2020-11-25,BG-0604I,1288.385407281062,0,RAWA,LW,RAWA,Injector
2020-11-26,BG-0604I,1566.2847249035096,0,RAWA,LW,RAWA,Injector
2020-11-27,BG-0604I,1426.0491329154072,0,RAWA,LW,RAWA,Injector
2020-11-28,BG-0604I,1502.5830245918892,0,RAWA,LW,RAWA,Injector
2020-11-29,BG-0604I,1500.7123359174516,0,RAWA,LW,RAWA,Injector
2020-11-30,BG-0604I,1512.163461053775,0,RAWA,LW,RAWA,Injector
2020-12-01,BG-0604I,1598.2595414029713,0,RAWA,LW,RAWA,Injector
2020-12-02,BG-0604I,1555.2522521954388,0,RAWA,LW,RAWA,Injector
2020-12-03,BG-0604I,1564.4902057232978,0,RAWA,LW,RAWA,Injector
2020-12-04,BG-0604I,1577.341472935302,0,RAWA,LW,RAWA,Injector
2020-12-05,BG-0604I,1323.8263102691408,0,RAWA,LW,RAWA,Injector
2020-12-06,BG-0604I,1541.581294146985,0,RAWA,LW,RAWA,Injector
2020-12-07,BG-0604I,1532.3405076775418,0,RAWA,LW,RAWA,Injector
2020-12-08,BG-0604I,1528.725454755092,0,RAWA,LW,RAWA,Injector
2020-12-09,BG-0604I,1526.317482061056,0,RAWA,LW,RAWA,Injector
2020-12-10,BG-0604I,1533.9521169021623,0,RAWA,LW,RAWA,Injector
2020-12-11,BG-0604I,1416.6372042133005,0,RAWA,LW,RAWA,Injector
2020-12-12,BG-0604I,1427.8804037680864,0,RAWA,LW,RAWA,Injector
2020-12-13,BG-0604I,1439.5446367376933,0,RAWA,LW,RAWA,Injector
2020-12-14,BG-0604I,1482.7194113563144,0,RAWA,LW,RAWA,Injector
2020-12-15,BG-0604I,1472.277221788368,0,RAWA,LW,RAWA,Injector
2020-12-16,BG-0604I,1409.6539727765555,0,RAWA,LW,RAWA,Injector
2020-12-17,BG-0604I,1448.1336602308734,0,RAWA,LW,RAWA,Injector
2020-12-18,BG-0604I,1310.3197918283954,0,RAWA,LW,RAWA,Injector
2020-12-19,BG-0604I,1314.329712806324,0,RAWA,LW,RAWA,Injector
2020-12-20,BG-0604I,1374.1645424121643,0,RAWA,LW,RAWA,Injector
2020-12-21,BG-0604I,1414.3883213464674,0,RAWA,LW,RAWA,Injector
2020-12-22,BG-0604I,1475.1088755787837,0,RAWA,LW,RAWA,Injector
2020-12-23,BG-0604I,1492.8496968648908,0,RAWA,LW,RAWA,Injector
2020-12-24,BG-0604I,1492.8489409781318,0,RAWA,LW,RAWA,Injector
2020-12-25,BG-0604I,1494.0312593687795,0,RAWA,LW,RAWA,Injector
2020-12-26,BG-0604I,1492.061910239067,0,RAWA,LW,RAWA,Injector
2020-12-27,BG-0604I,1492.067801727698,0,RAWA,LW,RAWA,Injector
2020-12-28,BG-0604I,1488.9154081848412,0,RAWA,LW,RAWA,Injector
2020-12-29,BG-0604I,1491.2812686196255,0,RAWA,LW,RAWA,Injector
2020-12-30,BG-0604I,1454.3468704613256,0,RAWA,LW,RAWA,Injector
2020-12-31,BG-0604I,1478.9504287046118,0,RAWA,LW,RAWA,Injector
2021-01-01,BG-0604I,1543.6199685545091,0,RAWA,LW,RAWA,Injector
2021-01-02,BG-0604I,1501.353545172312,0,RAWA,LW,RAWA,Injector
2021-01-03,BG-0604I,1648.4226993767911,0,RAWA,LW,RAWA,Injector
2021-01-04,BG-0604I,1776.5265811182785,0,RAWA,LW,RAWA,Injector
2021-01-05,BG-0604I,1972.285137239122,0,RAWA,LW,RAWA,Injector
2021-01-06,BG-0604I,1948.055123637717,0,RAWA,LW,RAWA,Injector
2021-01-07,BG-0604I,1969.610920167598,0,RAWA,LW,RAWA,Injector
2021-01-08,BG-0604I,2037.9167524912764,0,RAWA,LW,RAWA,Injector
2021-01-09,BG-0604I,1772.1021316141043,0,RAWA,LW,RAWA,Injector
2021-01-10,BG-0604I,1689.9305145681285,0,RAWA,LW,RAWA,Injector
2021-01-11,BG-0604I,1737.9479871717751,0,RAWA,LW,RAWA,Injector
2021-01-12,BG-0604I,1920.600193551364,0,RAWA,LW,RAWA,Injector
2021-01-13,BG-0604I,1896.3472407268944,0,RAWA,LW,RAWA,Injector
2021-01-14,BG-0604I,1967.6318910197597,0,RAWA,LW,RAWA,Injector
2021-01-15,BG-0604I,1880.5104556403155,0,RAWA,LW,RAWA,Injector
2021-01-16,BG-0604I,1683.994834870099,0,RAWA,LW,RAWA,Injector
2021-01-17,BG-0604I,1696.1333246170288,0,RAWA,LW,RAWA,Injector
2021-01-18,BG-0604I,1623.731505487128,0,RAWA,LW,RAWA,Injector
2021-01-19,BG-0604I,1383.4056398067794,0,RAWA,LW,RAWA,Injector
2021-01-20,BG-0604I,1468.5781104691007,0,RAWA,LW,RAWA,Injector
2021-01-21,BG-0604I,1495.088268419468,0,RAWA,LW,RAWA,Injector
2021-01-22,BG-0604I,1383.2623328120694,0,RAWA,LW,RAWA,Injector
2021-01-23,BG-0604I,1375.4786174942349,0,RAWA,LW,RAWA,Injector
2021-01-24,BG-0604I,1348.927170994673,0,RAWA,LW,RAWA,Injector
2021-01-25,BG-0604I,1225.814462189535,0,RAWA,LW,RAWA,Injector
2021-01-26,BG-0604I,1487.729105060529,0,RAWA,LW,RAWA,Injector
2021-01-27,BG-0604I,1485.275330096846,0,RAWA,LW,RAWA,Injector
2021-01-28,BG-0604I,1482.8215551331634,0,RAWA,LW,RAWA,Injector
2021-01-29,BG-0604I,1474.6467934654006,0,RAWA,LW,RAWA,Injector
2021-01-30,BG-0604I,1531.4434770795592,0,RAWA,LW,RAWA,Injector
2021-01-31,BG-0604I,1508.153708092079,0,RAWA,LW,RAWA,Injector
2021-02-01,BG-0604I,1344.3079565680505,0,RAWA,LW,RAWA,Injector
2021-02-02,BG-0604I,1436.654075972354,0,RAWA,LW,RAWA,Injector
2021-02-03,BG-0604I,1469.7514256112347,0,RAWA,LW,RAWA,Injector
2021-02-04,BG-0604I,1449.6293552648087,0,RAWA,LW,RAWA,Injector
2021-02-05,BG-0604I,1447.1808498322532,0,RAWA,LW,RAWA,Injector
2021-02-06,BG-0604I,1419.9074542449227,0,RAWA,LW,RAWA,Injector
2021-02-07,BG-0604I,1455.0649891445769,0,RAWA,LW,RAWA,Injector
2021-02-08,BG-0604I,1319.776197774758,0,RAWA,LW,RAWA,Injector
2021-02-09,BG-0604I,1565.3380160867634,0,RAWA,LW,RAWA,Injector
2021-02-10,BG-0604I,1399.494438783714,0,RAWA,LW,RAWA,Injector
2021-02-11,BG-0604I,1317.3070166225468,0,RAWA,LW,RAWA,Injector
2021-02-12,BG-0604I,1236.4671056592708,0,RAWA,LW,RAWA,Injector
2021-02-13,BG-0604I,1890.898870090847,0,RAWA,LW,RAWA,Injector
2021-02-14,BG-0604I,1747.9723744898215,0,RAWA,LW,RAWA,Injector
2021-02-15,BG-0604I,1852.8080243536515,0,RAWA,LW,RAWA,Injector
2021-02-16,BG-0604I,1753.6050436433716,0,RAWA,LW,RAWA,Injector
2021-02-17,BG-0604I,1730.5706277267454,0,RAWA,LW,RAWA,Injector
2021-02-18,BG-0604I,1660.5228857743798,0,RAWA,LW,RAWA,Injector
2021-02-19,BG-0604I,1701.4258512883146,0,RAWA,LW,RAWA,Injector
2021-02-20,BG-0604I,1679.801889538493,0,RAWA,LW,RAWA,Injector
2021-02-21,BG-0604I,1582.9564078259282,0,RAWA,LW,RAWA,Injector
2021-02-22,BG-0604I,1572.46500760874,0,RAWA,LW,RAWA,Injector
2021-02-23,BG-0604I,1547.0581887101062,0,RAWA,LW,RAWA,Injector
2021-02-24,BG-0604I,1558.468214227766,0,RAWA,LW,RAWA,Injector
2021-02-25,BG-0604I,1699.9235257237144,0,RAWA,LW,RAWA,Injector
2021-02-26,BG-0604I,1616.162513728163,0,RAWA,LW,RAWA,Injector
2021-02-27,BG-0604I,1607.8121093343825,0,RAWA,LW,RAWA,Injector
2021-02-28,BG-0604I,1292.0403112425356,0,RAWA,LW,RAWA,Injector
2021-03-01,BG-0604I,1347.0232470140195,0,RAWA,LW,RAWA,Injector
2021-03-02,BG-0604I,1364.0034791985934,0,RAWA,LW,RAWA,Injector
2021-03-03,BG-0604I,1041.1543147452562,0,RAWA,LW,RAWA,Injector
2021-03-04,BG-0604I,1196.1995779392676,0,RAWA,LW,RAWA,Injector
2021-03-05,BG-0604I,1329.168565287046,0,RAWA,LW,RAWA,Injector
2021-03-06,BG-0604I,1326.7154763184485,0,RAWA,LW,RAWA,Injector
2021-03-07,BG-0604I,1384.6150427716173,0,RAWA,LW,RAWA,Injector
2021-03-08,BG-0604I,1515.6186257078552,0,RAWA,LW,RAWA,Injector
2021-03-09,BG-0604I,1495.007891148488,0,RAWA,LW,RAWA,Injector
2021-03-10,BG-0604I,1495.0063714328528,0,RAWA,LW,RAWA,Injector
2021-03-11,BG-0604I,1526.9887205575164,0,RAWA,LW,RAWA,Injector
2021-03-12,BG-0604I,1558.97106968218,0,RAWA,LW,RAWA,Injector
2021-03-13,BG-0604I,1593.8629554067234,0,RAWA,LW,RAWA,Injector
2021-03-14,BG-0604I,1628.7548411312669,0,RAWA,LW,RAWA,Injector
2021-03-15,BG-0604I,1663.6467268558104,0,RAWA,LW,RAWA,Injector
2021-03-16,BG-0604I,1631.52022437773,0,RAWA,LW,RAWA,Injector
2021-03-17,BG-0604I,1599.3937218996498,0,RAWA,LW,RAWA,Injector
2021-03-18,BG-0604I,1850.2393970493167,0,RAWA,LW,RAWA,Injector
2021-03-19,BG-0604I,1827.7551899867788,0,RAWA,LW,RAWA,Injector
2021-03-20,BG-0604I,977.495034929409,0,RAWA,LW,RAWA,Injector
2021-03-21,BG-0604I,1423.000199226179,0,RAWA,LW,RAWA,Injector
2021-03-22,BG-0604I,1530.749743621967,0,RAWA,LW,RAWA,Injector
2021-03-23,BG-0604I,1539.4438330420044,0,RAWA,LW,RAWA,Injector
2021-03-24,BG-0604I,1560.2173935752207,0,RAWA,LW,RAWA,Injector
2021-03-25,BG-0604I,1657.3401445730738,0,RAWA,LW,RAWA,Injector
2021-03-26,BG-0604I,1728.8524737611976,0,RAWA,LW,RAWA,Injector
2021-03-27,BG-0604I,1716.7707559997928,0,RAWA,LW,RAWA,Injector
2021-03-28,BG-0604I,1775.7248389825047,0,RAWA,LW,RAWA,Injector
2021-03-29,BG-0604I,1710.00964391434,0,RAWA,LW,RAWA,Injector
2021-03-30,BG-0604I,1747.8480217772822,0,RAWA,LW,RAWA,Injector
2021-03-31,BG-0604I,1722.788653531694,0,RAWA,LW,RAWA,Injector
2021-04-01,BG-0604I,1786.175821128885,0,RAWA,LW,RAWA,Injector
2021-04-02,BG-0604I,1755.888198549898,0,RAWA,LW,RAWA,Injector
2021-04-03,BG-0604I,1107.6574880607984,0,RAWA,LW,RAWA,Injector
2021-04-04,BG-0604I,1482.2070357416667,0,RAWA,LW,RAWA,Injector
2021-04-05,BG-0604I,1456.2857400155935,0,RAWA,LW,RAWA,Injector
2021-04-06,BG-0604I,1575.2969767489049,0,RAWA,LW,RAWA,Injector
2021-04-07,BG-0604I,1578.449706811312,0,RAWA,LW,RAWA,Injector
2021-04-08,BG-0604I,1572.1356972575752,0,RAWA,LW,RAWA,Injector
2021-04-09,BG-0604I,1549.7906806786386,0,RAWA,LW,RAWA,Injector
2021-04-10,BG-0604I,1608.0714465536332,0,RAWA,LW,RAWA,Injector
2021-04-11,BG-0604I,1806.22817806214,0,RAWA,LW,RAWA,Injector
2021-04-12,BG-0604I,1882.4788180478968,0,RAWA,LW,RAWA,Injector
2021-04-13,BG-0604I,1578.9299373840806,0,RAWA,LW,RAWA,Injector
2021-04-14,BG-0604I,1700.3515484201262,0,RAWA,LW,RAWA,Injector
2021-04-15,BG-0604I,1473.539640627265,0,RAWA,LW,RAWA,Injector
2021-04-16,BG-0604I,1586.7059612222652,0,RAWA,LW,RAWA,Injector
2021-04-17,BG-0604I,1640.819915006516,0,RAWA,LW,RAWA,Injector
2021-04-18,BG-0604I,1653.1983106532105,0,RAWA,LW,RAWA,Injector
2021-04-19,BG-0604I,1355.2432169466065,0,RAWA,LW,RAWA,Injector
2021-04-20,BG-0604I,1057.2881232400025,0,RAWA,LW,RAWA,Injector
2021-04-21,BG-0604I,1194.9632521998114,0,RAWA,LW,RAWA,Injector
2021-04-22,BG-0604I,1066.2967241883366,0,RAWA,LW,RAWA,Injector
2021-04-23,BG-0604I,1031.8127099996393,0,RAWA,LW,RAWA,Injector
2021-04-24,BG-0604I,1098.2447774844272,0,RAWA,LW,RAWA,Injector
2021-04-25,BG-0604I,1098.5416947388217,0,RAWA,LW,RAWA,Injector
2021-04-26,BG-0604I,1098.090373664986,0,RAWA,LW,RAWA,Injector
2021-04-27,BG-0604I,1022.3127190723526,0,RAWA,LW,RAWA,Injector
2021-04-28,BG-0604I,1045.1820459813932,0,RAWA,LW,RAWA,Injector
2021-04-29,BG-0604I,1297.1771350011757,0,RAWA,LW,RAWA,Injector
2021-04-30,BG-0604I,1125.8934639259294,0,RAWA,LW,RAWA,Injector
2021-05-01,BG-0604I,1076.5700325724652,0,RAWA,LW,RAWA,Injector
2021-05-02,BG-0604I,1141.5867922138405,0,RAWA,LW,RAWA,Injector
2021-05-03,BG-0604I,1475.632606498462,0,RAWA,LW,RAWA,Injector
2021-05-04,BG-0604I,1511.496256019701,0,RAWA,LW,RAWA,Injector
2021-05-05,BG-0604I,1995.987009219328,0,RAWA,LW,RAWA,Injector
2021-05-06,BG-0604I,1202.9946696408776,0,RAWA,LW,RAWA,Injector
2021-05-07,BG-0604I,1403.359662617164,0,RAWA,LW,RAWA,Injector
2021-05-08,BG-0604I,1165.7460673903067,0,RAWA,LW,RAWA,Injector
2021-05-09,BG-0604I,1231.793408624717,0,RAWA,LW,RAWA,Injector
2021-05-10,BG-0604I,1162.9968763251554,0,RAWA,LW,RAWA,Injector
2021-05-11,BG-0604I,939.9610857529514,0,RAWA,LW,RAWA,Injector
2021-05-12,BG-0604I,1111.547215016865,0,RAWA,LW,RAWA,Injector
2021-05-13,BG-0604I,1014.512356982538,0,RAWA,LW,RAWA,Injector
2021-05-14,BG-0604I,1488.5318443255387,0,RAWA,LW,RAWA,Injector
2021-05-15,BG-0604I,1041.512398919504,0,RAWA,LW,RAWA,Injector
2021-05-16,BG-0604I,956.3442181914068,0,RAWA,LW,RAWA,Injector
2021-05-17,BG-0604I,1217.243457814997,0,RAWA,LW,RAWA,Injector
2021-05-18,BG-0604I,1038.1886056710146,0,RAWA,LW,RAWA,Injector
2021-05-19,BG-0604I,1192.320300842418,0,RAWA,LW,RAWA,Injector
2021-05-20,BG-0604I,1339.8028809761277,0,RAWA,LW,RAWA,Injector
2021-05-21,BG-0604I,729.1032386427173,0,RAWA,LW,RAWA,Injector
2021-05-22,BG-0604I,1498.503735669121,0,RAWA,LW,RAWA,Injector
2021-05-23,BG-0604I,1150.3153912015484,0,RAWA,LW,RAWA,Injector
2021-05-24,BG-0604I,1338.9378308545145,0,RAWA,LW,RAWA,Injector
2021-05-25,BG-0604I,1134.5251296555978,0,RAWA,LW,RAWA,Injector
2021-05-26,BG-0604I,1258.0250076259824,0,RAWA,LW,RAWA,Injector
2021-05-27,BG-0604I,1321.240799692357,0,RAWA,LW,RAWA,Injector
2021-05-28,BG-0604I,1518.987689820728,0,RAWA,LW,RAWA,Injector
2021-05-29,BG-0604I,1615.0727239419932,0,RAWA,LW,RAWA,Injector
2021-05-30,BG-0604I,1195.7226385929291,0,RAWA,LW,RAWA,Injector
2021-05-31,BG-0604I,1102.8196135251449,0,RAWA,LW,RAWA,Injector
2021-06-01,BG-0604I,1207.0993915045838,0,RAWA,LW,RAWA,Injector
2021-06-02,BG-0604I,1269.5687105855834,0,RAWA,LW,RAWA,Injector
2021-06-03,BG-0604I,1181.0292232549589,0,RAWA,LW,RAWA,Injector
2021-06-04,BG-0604I,1278.423775685821,0,RAWA,LW,RAWA,Injector
2021-06-05,BG-0604I,1140.6926521906405,0,RAWA,LW,RAWA,Injector
2021-06-06,BG-0604I,1166.2704451196043,0,RAWA,LW,RAWA,Injector
2021-06-07,BG-0604I,1170.2071632358843,0,RAWA,LW,RAWA,Injector
2021-06-08,BG-0604I,1770.8092078096597,0,RAWA,LW,RAWA,Injector
2021-06-09,BG-0604I,1459.9324188381822,0,RAWA,LW,RAWA,Injector
2021-06-10,BG-0604I,734.2423141212813,0,RAWA,LW,RAWA,Injector
2021-06-11,BG-0604I,793.4913121636241,0,RAWA,LW,RAWA,Injector
2021-06-12,BG-0604I,1282.1289523263204,0,RAWA,LW,RAWA,Injector
2021-06-13,BG-0604I,947.2202781106636,0,RAWA,LW,RAWA,Injector
2021-06-14,BG-0604I,1185.6544441835042,0,RAWA,LW,RAWA,Injector
2021-06-15,BG-0604I,1192.129318544414,0,RAWA,LW,RAWA,Injector
2021-06-16,BG-0604I,1114.5633636156826,0,RAWA,LW,RAWA,Injector
2021-06-17,BG-0604I,1111.7277731057386,0,RAWA,LW,RAWA,Injector
2021-06-18,BG-0604I,995.4015011936492,0,RAWA,LW,RAWA,Injector
2021-06-19,BG-0604I,1176.7168559832735,0,RAWA,LW,RAWA,Injector
2021-06-20,BG-0604I,1199.2670974990444,0,RAWA,LW,RAWA,Injector
2021-06-21,BG-0604I,1215.3722830923916,0,RAWA,LW,RAWA,Injector
2021-06-22,BG-0604I,1217.211821403283,0,RAWA,LW,RAWA,Injector
2021-06-23,BG-0604I,1225.4955325190435,0,RAWA,LW,RAWA,Injector
2021-06-24,BG-0604I,1235.6201596572582,0,RAWA,LW,RAWA,Injector
2021-06-25,BG-0604I,1226.4158808588709,0,RAWA,LW,RAWA,Injector
2021-06-26,BG-0604I,1384.7244131320836,0,RAWA,LW,RAWA,Injector
2021-06-27,BG-0604I,1360.7933565276785,0,RAWA,LW,RAWA,Injector
2021-06-28,BG-0604I,1361.7562814883345,0,RAWA,LW,RAWA,Injector
2021-06-29,BG-0604I,1684.9744920327284,0,RAWA,LW,RAWA,Injector
2021-06-30,BG-0604I,1622.6479848882266,0,RAWA,LW,RAWA,Injector
2021-07-01,BG-0604I,1644.0860248659874,0,RAWA,LW,RAWA,Injector
2021-07-02,BG-0604I,1658.4439163388674,0,RAWA,LW,RAWA,Injector
2021-07-03,BG-0604I,1630.7259633111123,0,RAWA,LW,RAWA,Injector
2021-07-04,BG-0604I,1609.898772401462,0,RAWA,LW,RAWA,Injector
2021-07-05,BG-0604I,1593.4647502182604,0,RAWA,LW,RAWA,Injector
2021-07-06,BG-0604I,1580.3101559783654,0,RAWA,LW,RAWA,Injector
2021-07-07,BG-0604I,1574.8127636124848,0,RAWA,LW,RAWA,Injector
2021-07-08,BG-0604I,1629.8142233640197,0,RAWA,LW,RAWA,Injector
2021-07-09,BG-0604I,1603.2331345591615,0,RAWA,LW,RAWA,Injector
2021-07-10,BG-0604I,1216.4043281654176,0,RAWA,LW,RAWA,Injector
2021-07-11,BG-0604I,829.5755217716733,0,RAWA,LW,RAWA,Injector
2021-07-12,BG-0604I,976.6973665192498,0,RAWA,LW,RAWA,Injector
2021-07-13,BG-0604I,1031.6960955534996,0,RAWA,LW,RAWA,Injector
2021-07-14,BG-0604I,863.0319414444966,0,RAWA,LW,RAWA,Injector
2021-07-15,BG-0604I,776.86696433199,0,RAWA,LW,RAWA,Injector
2021-07-16,BG-0604I,2177.748036516793,0,RAWA,LW,RAWA,Injector
2021-07-17,BG-0604I,1749.2740677433642,0,RAWA,LW,RAWA,Injector
2021-07-18,BG-0604I,1578.2309684221975,0,RAWA,LW,RAWA,Injector
2021-07-19,BG-0604I,1642.0243784537215,0,RAWA,LW,RAWA,Injector
2021-07-20,BG-0604I,1303.6005597222588,0,RAWA,LW,RAWA,Injector
2021-07-21,BG-0604I,1203.7333065620962,0,RAWA,LW,RAWA,Injector
2021-07-22,BG-0604I,1403.2058687006006,0,RAWA,LW,RAWA,Injector
2021-07-23,BG-0604I,1393.71537354625,0,RAWA,LW,RAWA,Injector
2021-07-24,BG-0604I,1385.0708958941411,0,RAWA,LW,RAWA,Injector
2021-07-25,BG-0604I,1407.9549370223558,0,RAWA,LW,RAWA,Injector
2021-07-26,BG-0604I,1421.267564634603,0,RAWA,LW,RAWA,Injector
2021-07-27,BG-0604I,1427.9284321149523,0,RAWA,LW,RAWA,Injector
2021-07-28,BG-0604I,1135.8531929582446,0,RAWA,LW,RAWA,Injector
2021-07-29,BG-0604I,1282.3061040667812,0,RAWA,LW,RAWA,Injector
2021-07-30,BG-0604I,1331.8129512004432,0,RAWA,LW,RAWA,Injector
2021-07-31,BG-0604I,1337.2228024723668,0,RAWA,LW,RAWA,Injector
2021-08-01,BG-0604I,1372.173016376691,0,RAWA,LW,RAWA,Injector
2021-08-02,BG-0604I,1434.5845319466653,0,RAWA,LW,RAWA,Injector
2021-08-03,BG-0604I,1575.956464561086,0,RAWA,LW,RAWA,Injector
2021-08-04,BG-0604I,2015.730302738996,0,RAWA,LW,RAWA,Injector
2021-08-05,BG-0604I,2146.896678305383,0,RAWA,LW,RAWA,Injector
2021-08-06,BG-0604I,1224.3349113856634,0,RAWA,LW,RAWA,Injector
2021-08-07,BG-0604I,1204.3249704845953,0,RAWA,LW,RAWA,Injector
2021-08-08,BG-0604I,1613.98318051173,0,RAWA,LW,RAWA,Injector
2021-08-09,BG-0604I,1508.3114317758098,0,RAWA,LW,RAWA,Injector
2021-08-10,BG-0604I,1587.122964458256,0,RAWA,LW,RAWA,Injector
2021-08-11,BG-0604I,1380.409781911055,0,RAWA,LW,RAWA,Injector
2021-08-12,BG-0604I,1461.265642200299,0,RAWA,LW,RAWA,Injector
2021-08-13,BG-0604I,1575.9329834278797,0,RAWA,LW,RAWA,Injector
2021-08-14,BG-0604I,888.4196795923051,0,RAWA,LW,RAWA,Injector
2021-08-15,BG-0604I,1417.1573613239404,0,RAWA,LW,RAWA,Injector
2021-08-16,BG-0604I,889.8888268344454,0,RAWA,LW,RAWA,Injector
2021-08-17,BG-0604I,1045.717686427212,0,RAWA,LW,RAWA,Injector
2021-08-18,BG-0604I,1099.12876756014,0,RAWA,LW,RAWA,Injector
2021-08-19,BG-0604I,1419.6054520809885,0,RAWA,LW,RAWA,Injector
2021-08-20,BG-0604I,1278.479975818697,0,RAWA,LW,RAWA,Injector
2021-08-21,BG-0604I,1313.8442154826405,0,RAWA,LW,RAWA,Injector
2021-08-22,BG-0604I,1207.9781545749731,0,RAWA,LW,RAWA,Injector
2021-08-23,BG-0604I,1216.5061699778585,0,RAWA,LW,RAWA,Injector
2021-08-24,BG-0604I,1195.3701826197234,0,RAWA,LW,RAWA,Injector
2021-08-25,BG-0604I,1186.2057977809056,0,RAWA,LW,RAWA,Injector
2021-08-26,BG-0604I,1254.5842843394255,0,RAWA,LW,RAWA,Injector
2021-08-27,BG-0604I,1251.4777079393978,0,RAWA,LW,RAWA,Injector
2021-08-28,BG-0604I,1123.296068934418,0,RAWA,LW,RAWA,Injector
2021-08-29,BG-0604I,1140.9242466077662,0,RAWA,LW,RAWA,Injector
2021-08-30,BG-0604I,1388.3645738503942,0,RAWA,LW,RAWA,Injector
2021-08-31,BG-0604I,1305.2612521893393,0,RAWA,LW,RAWA,Injector
2021-09-01,BG-0604I,1147.97289282995,0,RAWA,LW,RAWA,Injector
2021-09-02,BG-0604I,1252.6761503595208,0,RAWA,LW,RAWA,Injector
